Title,Authors,Publication Date,Journal,Citation Info,Content Type,Article URL,PDF URL,DOI,Page Number,Search Topic
The effectiveness of the Structured Health Intervention For Truckers (SHIFT): a cluster randomised controlled trial (RCT),"Stacy A. Clemes, Veronica Varela-Mato, Danielle H. Bodicoat, Cassandra L. Brookes, Yu-Ling Chen, Charlotte L. Edwardson, Laura J. Gray, Amber J. Guest, Vicki Johnson, Fehmidah Munir, Nicola J. Paine, Gerry Richardson, Katharina Ruettger, Mohsen Sayyah, Aron Sherry, Ana Suazo Di Paola…",24 May 2022,BMC Medicine,2022 20:195,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-022-02372-7,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-022-02372-7.pdf,10.1186/s12916-022-02372-7,5,mental health
A public health approach to understanding and preventing violent radicalization,"Kamaldeep S Bhui, Madelyn H Hicks, Myrna Lashley and Edgar Jones",14 February 2012,BMC Medicine,2012 10:16,Debate,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-10-16,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/1741-7015-10-16.pdf,10.1186/1741-7015-10-16,5,mental health
The Healthy Start scheme in England “is a lifeline for families but many are missing out”: a rapid qualitative analysis,"Millie Barrett, Mark Spires and Christina Vogel",8 May 2024,BMC Medicine,2024 22:177,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03380-5,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-024-03380-5.pdf,10.1186/s12916-024-03380-5,5,mental health
Clinical and cost-effectiveness of contingency management for cannabis use in early psychosis: the CIRCLE randomised clinical trial,"Luke Sheridan Rains, Louise Marston, Mark Hinton, Steven Marwaha, Thomas Craig, David Fowler, Michael King, Rumana Z. Omar, Paul McCrone, Jonathan Spencer, Joanne Taylor, Sophie Colman, Catherine Harder, Eleanor Gilbert, Amie Randhawa, Kirsty Labuschagne…",15 August 2019,BMC Medicine,2019 17:161,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-019-1395-5,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-019-1395-5.pdf,10.1186/s12916-019-1395-5,5,mental health
"Recently resettled refugee women-at-risk in Australia evidence high levels of psychiatric symptoms: individual, trauma and post-migration factors predict outcomes","Robert D. Schweitzer, Lyn Vromans, Mark Brough, Mary Asic-Kobe, Ignacio Correa-Velez, Kate Murray and Caroline Lenette",18 September 2018,BMC Medicine,2018 16:149,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-018-1143-2,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-018-1143-2.pdf,10.1186/s12916-018-1143-2,5,mental health
Should Global Burden of Disease Estimates Include Depression as a Risk Factor for Coronary Heart Disease?,"Fiona J Charlson, Nicholas JC Stapelberg, Amanda J Baxter and Harvey A Whiteford",3 May 2011,BMC Medicine,2011 9:47,Debate,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-9-47,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/1741-7015-9-47.pdf,10.1186/1741-7015-9-47,5,mental health
Your height affects your health: genetic determinants and health-related outcomes in Taiwan,"Jian-Shiun Chiou, Chi-Fung Cheng, Wen-Miin Liang, Chen-Hsing Chou, Chung-Hsing Wang, Wei-De Lin, Mu-Lin Chiu, Wei-Chung Cheng, Cheng-Wen Lin, Ting-Hsu Lin, Chiu-Chu Liao, Shao-Mei Huang, Chang-Hai Tsai, Ying-Ju Lin and Fuu-Jen Tsai",13 July 2022,BMC Medicine,2022 20:250,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-022-02450-w,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-022-02450-w.pdf,10.1186/s12916-022-02450-w,5,mental health
Does disease incite a stronger moral appeal than health?,Bjørn Hofmann,6 November 2023,BMC Medicine,2023 21:419,Opinion,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-023-03110-3,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-023-03110-3.pdf,10.1186/s12916-023-03110-3,5,mental health
Trends of public health research output from India during 2001-2008,"Lalit Dandona, Magdalena Z Raban, Rama K Guggilla, Aarushi Bhatnagar and Rakhi Dandona",14 October 2009,BMC Medicine,2009 7:59,Correspondence,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-7-59,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/1741-7015-7-59.pdf,10.1186/1741-7015-7-59,5,mental health
Global prevalence and burden of meal-related abdominal pain,"Esther Colomier, Chloé Melchior, Joost P. Algera, Jóhann P. Hreinsson, Stine Störsrud, Hans Törnblom, Lukas Van Oudenhove, Olafur S. Palsson, Shrikant I. Bangdiwala, Ami D. Sperber, Jan Tack and Magnus Simrén",17 February 2022,BMC Medicine,2022 20:71,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-022-02259-7,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-022-02259-7.pdf,10.1186/s12916-022-02259-7,5,mental health
Sex-specific differences of cardiopulmonary fitness and pulmonary function in exercise-based rehabilitation of patients with long-term post-COVID-19 syndrome,"René Garbsch, Hendrik Schäfer, Mona Kotewitsch, Johanna M. Mooren, Melina Waranski, Marc Teschler, Katalin Vereckei, Gereon Böll, Frank C. Mooren and Boris Schmitz",8 October 2024,BMC Medicine,2024 22:446,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03658-8,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-024-03658-8.pdf,10.1186/s12916-024-03658-8,5,mental health
NICE and NHS England leads the way to improve diabetes care with access to continuous glucose monitoring for people with type 1 diabetes,Sze May Ng,8 August 2023,BMC Medicine,2023 21:295,Commentary,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-023-03014-2,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-023-03014-2.pdf,10.1186/s12916-023-03014-2,1,diabetes
Correction: Childhood diabetes mellitus and early-onset kidney diseases later in life: a nationwide population-based matched cohort study,"Jiahong Sun, Ce Wang, Min Zhao, Priscilla M. Y. Lee, Bo Xi, Yongfu Yu and Jiong Li",1 June 2023,BMC Medicine,2023 21:200,Correction,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-023-02913-8,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-023-02913-8.pdf,10.1186/s12916-023-02913-8,1,diabetes
"Correction to: Lifetime risk of cardiovascular-renal disease in type 2 diabetes: a population-based study in 473,399 individuals","Ruiqi Zhang, Jil Billy Mamza, Tamsin Morris, George Godfrey, Folkert W. Asselbergs, Spiros Denaxas, Harry Hemingway and Amitava Banerjee",23 March 2022,BMC Medicine,2022 20:121,Correction,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-022-02308-1,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-022-02308-1.pdf,10.1186/s12916-022-02308-1,1,diabetes
"Erratum to: Dapagliflozin add-on to metformin in type 2 diabetes inadequately controlled with metformin: a randomized, double-blind, placebo-controlled 102-week trial","Clifford J Bailey, Jorge L Gross, Delphine Hennicken, Nayyar Iqbal, Traci A Mansfield and James F List",2 September 2013,BMC Medicine,2013 11:193,Erratum,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-11-193,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/1741-7015-11-193.pdf,10.1186/1741-7015-11-193,1,diabetes
Proteomics-based mortality prediction modeling in type 2 diabetes: new promise for personalized treatment and prevention,"Lu Gan, Changde Wang and Xiaoying Liu",21 January 2025,BMC Medicine,2025 23:17,Comment,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03803-3,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-024-03803-3.pdf,10.1186/s12916-024-03803-3,1,diabetes
Diabetes education for better personalized management in pediatric patients,,24 January 2023,BMC Medicine,2023 21:30,Editorial,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-022-02709-2,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-022-02709-2.pdf,10.1186/s12916-022-02709-2,1,diabetes
Diabetes and climate change: breaking the vicious cycle,,31 July 2023,BMC Medicine,2023 21:281,Editorial,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-023-02980-x,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-023-02980-x.pdf,10.1186/s12916-023-02980-x,1,diabetes
Remission of autoimmune diabetes by anti-TCR combination therapies with anti-IL-17A or/and anti-IL-6 in the IDDM rat model of type 1 diabetes,"Anne Jörns, Daichi Ishikawa, Hiroki Teraoku, Toshiaki Yoshimoto, Dirk Wedekind and Sigurd Lenzen",28 February 2020,BMC Medicine,2020 18:33,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-020-1503-6,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-020-1503-6.pdf,10.1186/s12916-020-1503-6,1,diabetes
Enhancing anti-CD3 mAb-mediated diabetes remission in autoimmune diabetes through regulation of dynamin-related protein 1(Drp1)-mediated mitochondrial dynamics in exhausted CD8+T-cell subpopulations,"Ruiling Zhao, Zhangyao Su, Junjie Gu, Hang Zhao, Lingling Bian, Yin Jiang, Yun Cai, Tao Yang, Yong Gu and Xinyu Xu",31 March 2025,BMC Medicine,2025 23:189,Research,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-025-04001-5,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-025-04001-5.pdf,10.1186/s12916-025-04001-5,1,diabetes
Choice of HbA1c threshold for identifying individuals at high risk of type 2 diabetes and implications for diabetes prevention programmes: a cohort study,"Lauren R. Rodgers, Anita V. Hill, John M. Dennis, Zoe Craig, Benedict May, Andrew T. Hattersley, Timothy J. McDonald, Rob C. Andrews, Angus Jones and Beverley M. Shields",20 August 2021,BMC Medicine,2021 19:184,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-021-02054-w,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-021-02054-w.pdf,10.1186/s12916-021-02054-w,1,diabetes
Prospective associations between muscle strength and genetic susceptibility to type 2 diabetes with incident type 2 diabetes: a UK Biobank study,"Mengyao Wang, Paul James Collings, Haeyoon Jang, Ziyuan Chen, Qiaoxin Shi, Hin Sheung Ho, Shan Luo, Shiu Lun Au Yeung and Youngwon Kim",21 February 2025,BMC Medicine,2025 23:93,Research,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03819-9,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-024-03819-9.pdf,10.1186/s12916-024-03819-9,1,diabetes
Cost-effectiveness of a lifestyle intervention in high-risk individuals for diabetes in a low- and middle-income setting: Trial-based analysis of the Kerala Diabetes Prevention Program,"Thirunavukkarasu Sathish, Brian Oldenburg, Kavumpurathu R. Thankappan, Pilvikki Absetz, Jonathan E. Shaw, Robyn J. Tapp, Paul Z. Zimmet, Sajitha Balachandran, Suman S. Shetty, Zahra Aziz and Ajay Mahal",4 September 2020,BMC Medicine,2020 18:251,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-020-01704-9,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-020-01704-9.pdf,10.1186/s12916-020-01704-9,1,diabetes
Spousal diabetes as a diabetes risk factor: A systematic review and meta-analysis,"Aaron Leong, Elham Rahme and Kaberi Dasgupta",24 January 2014,BMC Medicine,2014 12:12,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-12-12,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/1741-7015-12-12.pdf,10.1186/1741-7015-12-12,1,diabetes
Influence of impaired glucose tolerance and type 2 diabetes on the multimorbidity cluster of cardiovascular disease and cancer: a post hoc analysis of the Da Qing Diabetes Prevention Outcome Study,"Fei Chen, Jinping Wang, Siyao He, Yifan He, Yali An, Qiuhong Gong, Xiaoping Chen, Ying Shuai, Xuan Wang, Yanyan Chen, Bo Zhang and Guangwei Li",15 November 2024,BMC Medicine,2024 22:534,Research,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03749-6,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-024-03749-6.pdf,10.1186/s12916-024-03749-6,1,diabetes
A low-inflammatory diet is associated with a lower incidence of diabetes: role of diabetes-related genetic risk,"Rongrong Yang, Jing Lin, Hongxi Yang, Michelle M. Dunk, Jiao Wang, Weili Xu and Yaogang Wang",5 December 2023,BMC Medicine,2023 21:483,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-023-03190-1,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-023-03190-1.pdf,10.1186/s12916-023-03190-1,1,diabetes
"Sex disparities in the prevalence, incidence, and management of diabetes mellitus: an Australian retrospective primary healthcare study involving 668,891 individuals","George Mnatzaganian, Crystal Man Ying Lee, Gill Cowen, James H. Boyd, Richard J. Varhol, Sean Randall and Suzanne Robinson",16 October 2024,BMC Medicine,2024 22:475,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03698-0,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-024-03698-0.pdf,10.1186/s12916-024-03698-0,1,diabetes
Effects of the Norfolk diabetes prevention lifestyle intervention (NDPS) on glycaemic control in screen-detected type 2 diabetes: a randomised controlled trial,"Michael Sampson, Allan Clark, Max Bachmann, Nikki Garner, Lisa Irvine, Amanda Howe, Colin Greaves, Sara Auckland, Jane Smith, Jeremy Turner, Dave Rea, Gerry Rayman, Ketan Dhatariya, W. Garry John, Garry Barton, Rebecca Usher…",19 August 2021,BMC Medicine,2021 19:183,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-021-02053-x,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-021-02053-x.pdf,10.1186/s12916-021-02053-x,1,diabetes
Is glycaemic control associated with dietary patterns independent of weight change in people newly diagnosed with type 2 diabetes? Prospective analysis of the Early-ACTivity-In-Diabetes trial,"James Garbutt, C. England, A. G. Jones, R. C. Andrews, R. Salway and L. Johnson",18 April 2022,BMC Medicine,2022 20:161,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-022-02358-5,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-022-02358-5.pdf,10.1186/s12916-022-02358-5,1,diabetes
Characterization of data-driven clusters in diabetes-free adults and their utility for risk stratification of type 2 diabetes,"Diego Yacamán Méndez, Minhao Zhou, Ylva Trolle Lagerros, Donaji V. Gómez Velasco, Per Tynelius, Hrafnhildur Gudjonsdottir, Antonio Ponce de Leon, Katarina Eeg-Olofsson, Claes-Göran Östenson, Boel Brynedal, Carlos A. Aguilar Salinas, David Ebbevi and Anton Lager",18 October 2022,BMC Medicine,2022 20:356,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-022-02551-6,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-022-02551-6.pdf,10.1186/s12916-022-02551-6,1,diabetes
"Relationship between timing of coffee and tea consumption with mortality (total, cardiovascular disease and diabetes) in people with diabetes: the U.S. National Health and Nutrition Examination Survey, 2003–2014","Ruiming Yang, Qianqian Lei, Zijie Liu, Xinyu Shan, Sijia Han, Yiwei Tang, Fengru Niu, Hui Liu, Wenbo Jiang, Wei Wei and Tianshu Han",11 November 2024,BMC Medicine,2024 22:526,Research,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03736-x,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-024-03736-x.pdf,10.1186/s12916-024-03736-x,1,diabetes
"Evidence for somatic gene conversion and deletion in bipolar disorder, Crohn's disease, coronary artery disease, hypertension, rheumatoid arthritis, type-1 diabetes, and type-2 diabetes",Kenneth Andrew Ross,3 February 2011,BMC Medicine,2011 9:12,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-9-12,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/1741-7015-9-12.pdf,10.1186/1741-7015-9-12,1,diabetes
"Combined associations of family history and self-management with age at diagnosis and cardiometabolic risk in 86,931 patients with type 2 diabetes: Joint Asia Diabetes Evaluation (JADE) Register from 11 countries","Johnny T. K. Cheung, Eric Lau, Cyrus C. T. Tsui, Edmond L. N. Siu, Naomi K. W. Tse, Nicole Y. L. Hui, Ronald C. W. Ma, Alice P. S. Kong, Amy Fu, Vanessa Lau, Weiping Jia, Wayne H. H. Sheu, Leorino Sobrepena, K. H. Yoon, Alexander T. B. Tan, Yook-Chin Chia…",14 July 2022,BMC Medicine,2022 20:249,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-022-02424-y,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-022-02424-y.pdf,10.1186/s12916-022-02424-y,1,diabetes
Type 2 diabetes as a disease of ectopic fat?,Naveed Sattar and Jason MR Gill,26 August 2014,BMC Medicine,2014 12:123,Opinion,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-014-0123-4,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-014-0123-4.pdf,10.1186/s12916-014-0123-4,1,diabetes
New race and ethnicity standards: elucidating health disparities in diabetes,Peter T Katzmarzyk and Amanda E Staiano,30 April 2012,BMC Medicine,2012 10:42,Commentary,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-10-42,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/1741-7015-10-42.pdf,10.1186/1741-7015-10-42,1,diabetes
